table_catalog,table_schema,table_name,column_name,data_type
rpt-network-plng,sitetracker_data,LDR_ST_FXP_SITES_V,APO_AUDIT_A,TIMESTAMP
rpt-network-plng,sitetracker_data,LDR_ST_FXP_SITES_V,APO_AUDIT_F,TIMESTAMP
rpt-network-plng,sitetracker_data,LDR_ST_FXP_SITES_V,ATC_APPROVED,STRING
rpt-network-plng,sitetracker_data,LDR_ST_FXP_SITES_V,ATC_COST_SENT_TO_DEVELOPER_A,TIMESTAMP
rpt-network-plng,sitetracker_data,LDR_ST_FXP_SITES_V,ATC_COST_SENT_TO_DEVELOPER_F,TIMESTAMP
rpt-network-plng,sitetracker_data,LDR_ST_FXP_SITES_V,ATC_RECEIVED_FROM_DEVELOPER_A,TIMESTAMP
rpt-network-plng,sitetracker_data,LDR_ST_FXP_SITES_V,ATC_RECEIVED_FROM_DEVELOPER_F,TIMESTAMP
rpt-network-plng,sitetracker_data,LDR_ST_FXP_SITES_V,BID_ACCEPTANCE_A,TIMESTAMP
rpt-network-plng,sitetracker_data,LDR_ST_FXP_SITES_V,BID_ACCEPTANCE_F,TIMESTAMP
rpt-network-plng,sitetracker_data,LDR_ST_FXP_SITES_V,BID_CREATION_A,TIMESTAMP
rpt-network-plng,sitetracker_data,LDR_ST_FXP_SITES_V,BID_CREATION_F,TIMESTAMP
rpt-network-plng,sitetracker_data,LDR_ST_FXP_SITES_V,BID_POSTING_A,TIMESTAMP
rpt-network-plng,sitetracker_data,LDR_ST_FXP_SITES_V,BID_POSTING_F,TIMESTAMP
rpt-network-plng,sitetracker_data,LDR_ST_FXP_SITES_V,BUILD_OR_NO_BUILD,STRING
rpt-network-plng,sitetracker_data,LDR_ST_FXP_SITES_V,BID_VS_LEC_VENDOR_ASSIGNMENT,STRING
rpt-network-plng,sitetracker_data,LDR_ST_FXP_SITES_V,BUILDER_EMAIL,STRING
rpt-network-plng,sitetracker_data,LDR_ST_FXP_SITES_V,BUILDER_NAME_SITE_NAME,STRING
rpt-network-plng,sitetracker_data,LDR_ST_FXP_SITES_V,BUILDER_PHONE,STRING
rpt-network-plng,sitetracker_data,LDR_ST_FXP_SITES_V,BUILDER_SITE_CONTACT_INFO,STRING
rpt-network-plng,sitetracker_data,LDR_ST_FXP_SITES_V,BURIED_AERIAL_CONDUIT,STRING
